Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,50.790000915527344,50.959999084472656,48.290000915527344,48.81999969482422,48.107383728027344,1382500
2021-01-05,48.84000015258789,49.849998474121094,48.689998626708984,49.11000061035156,48.393150329589844,1207900
2021-01-06,50.939998626708984,53.59000015258789,50.84000015258789,52.56999969482422,51.80264663696289,2315000
2021-01-07,53.540000915527344,53.86000061035156,52.290000915527344,52.630001068115234,51.86177062988281,2158700
2021-01-08,52.650001525878906,52.720001220703125,50.45000076293945,51.40999984741211,51.06710433959961,1285300
2021-01-11,51.2599983215332,52.099998474121094,50.58000183105469,51.47999954223633,51.13663864135742,1961700
2021-01-12,51.869998931884766,52.880001068115234,51.349998474121094,52.290000915527344,51.94123458862305,1282900
2021-01-13,51.939998626708984,52.400001525878906,51.25,51.65999984741211,51.31543731689453,1790600
2021-01-14,52.150001525878906,53.06999969482422,51.83000183105469,52.75,52.39816665649414,2028300
2021-01-15,51.790000915527344,52.22999954223633,51.09000015258789,51.400001525878906,51.05717468261719,1474300
2021-01-19,51.880001068115234,53.13999938964844,51.40999984741211,52.61000061035156,52.25910186767578,1922900
2021-01-20,52.689998626708984,53.290000915527344,52.34000015258789,52.470001220703125,52.12003707885742,1000400
2021-01-21,52.349998474121094,52.72999954223633,51.189998626708984,51.209999084472656,50.868438720703125,1015500
2021-01-22,50.310001373291016,51.08000183105469,49.9900016784668,50.70000076293945,50.361839294433594,1955200
2021-01-25,49.720001220703125,50.41999816894531,49.15999984741211,50.150001525878906,49.81550979614258,1693300
2021-01-26,50.7400016784668,51.08000183105469,49.029998779296875,49.119998931884766,48.79237747192383,922100
2021-01-27,47.7400016784668,48.119998931884766,46.40999984741211,46.84000015258789,46.527584075927734,1669600
2021-01-28,47.849998474121094,49.08000183105469,47.47999954223633,48.560001373291016,48.236114501953125,1177700
2021-01-29,46.380001068115234,47.130001068115234,44.59000015258789,45.4900016784668,45.18659210205078,2916100
2021-02-01,46.18000030517578,46.43000030517578,44.810001373291016,46.279998779296875,45.97132110595703,1436700
2021-02-02,47.0,48.040000915527344,46.939998626708984,47.439998626708984,47.12358093261719,1466300
2021-02-03,47.380001068115234,48.79999923706055,47.27000045776367,48.65999984741211,48.335445404052734,1582700
2021-02-04,47.33000183105469,50.58000183105469,47.11000061035156,50.0,49.666507720947266,2419500
2021-02-05,50.7400016784668,51.290000915527344,50.0099983215332,51.08000183105469,50.73930740356445,1491000
2021-02-08,51.599998474121094,52.59000015258789,51.16999816894531,52.54999923706055,52.199501037597656,1898200
2021-02-09,52.20000076293945,52.47999954223633,51.380001068115234,51.38999938964844,51.047237396240234,1265800
2021-02-10,51.709999084472656,52.97999954223633,51.130001068115234,52.369998931884766,52.02070236206055,1751500
2021-02-11,52.04999923706055,52.7400016784668,51.04999923706055,51.79999923706055,51.45450210571289,1350000
2021-02-12,51.7400016784668,53.25,51.65999984741211,52.349998474121094,52.000831604003906,1220900
2021-02-16,52.9900016784668,54.91999816894531,52.9900016784668,54.15999984741211,53.798763275146484,3138400
2021-02-17,53.880001068115234,54.97999954223633,53.68000030517578,54.52000045776367,54.1563606262207,1777400
2021-02-18,53.79999923706055,54.36000061035156,53.11000061035156,53.540000915527344,53.182899475097656,1422500
2021-02-19,54.310001373291016,56.11000061035156,54.06999969482422,55.560001373291016,55.18942642211914,2090000
2021-02-22,55.439998626708984,57.91999816894531,55.439998626708984,57.060001373291016,56.679420471191406,2879300
2021-02-23,57.720001220703125,57.83000183105469,55.709999084472656,56.91999816894531,56.54035186767578,1728800
2021-02-24,57.38999938964844,60.119998931884766,57.38999938964844,59.400001525878906,59.003814697265625,2390600
2021-02-25,60.349998474121094,60.63999938964844,56.849998474121094,57.189998626708984,56.80855178833008,2326000
2021-02-26,56.689998626708984,57.689998626708984,55.33000183105469,56.869998931884766,56.490684509277344,2262000
2021-03-01,58.5,59.0099983215332,58.0,58.16999816894531,57.782012939453125,1130100
2021-03-02,58.25,58.93000030517578,57.40999984741211,57.5099983215332,57.12641525268555,1365500
2021-03-03,57.790000915527344,59.91999816894531,57.619998931884766,58.56999969482422,58.17934799194336,1510700
2021-03-04,58.209999084472656,59.33000183105469,55.0099983215332,56.7400016784668,56.36155700683594,1947200
2021-03-05,58.09000015258789,58.880001068115234,55.43000030517578,58.56999969482422,58.17934799194336,1605200
2021-03-08,59.400001525878906,62.279998779296875,59.349998474121094,59.959999084472656,59.56007766723633,1817000
2021-03-09,59.54999923706055,61.41999816894531,58.689998626708984,60.130001068115234,59.728946685791016,1754900
2021-03-10,60.41999816894531,62.06999969482422,59.97999954223633,61.52000045776367,61.10967254638672,1341300
2021-03-11,61.0,62.619998931884766,60.70000076293945,61.709999084472656,61.298404693603516,1294500
2021-03-12,62.720001220703125,63.13999938964844,61.970001220703125,62.79999923706055,62.381134033203125,1113900
2021-03-15,62.630001068115234,63.689998626708984,61.439998626708984,63.63999938964844,63.21553039550781,2511100
2021-03-16,63.06999969482422,63.06999969482422,60.84000015258789,61.029998779296875,60.62294006347656,3247700
2021-03-17,61.439998626708984,63.15999984741211,61.20000076293945,62.959999084472656,62.54006576538086,1776100
2021-03-18,63.65999984741211,67.37000274658203,63.4900016784668,64.45999908447266,64.03005981445312,4298300
2021-03-19,63.7400016784668,64.9800033569336,62.63999938964844,63.7400016784668,63.31486892700195,2522200
2021-03-22,63.18000030517578,63.380001068115234,61.619998931884766,62.38999938964844,61.97386932373047,1589700
2021-03-23,61.68000030517578,62.18000030517578,59.09000015258789,59.540000915527344,59.142879486083984,1646800
2021-03-24,60.59000015258789,61.709999084472656,58.41999816894531,58.5099983215332,58.119747161865234,1423200
2021-03-25,58.40999984741211,60.9900016784668,57.439998626708984,60.91999816894531,60.513671875,1224400
2021-03-26,61.779998779296875,62.650001525878906,60.65999984741211,62.13999938964844,61.72553634643555,981100
2021-03-29,60.849998474121094,61.72999954223633,59.540000915527344,60.79999923706055,60.394474029541016,1223200
