Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,136.2100067138672,136.58999633789062,131.0500030517578,132.11000061035156,131.3997802734375,395700
2021-01-05,132.36000061035156,133.4499969482422,131.0,132.14999389648438,131.43955993652344,258700
2021-01-06,133.64999389648438,138.88999938964844,133.1999969482422,137.9499969482422,137.20838928222656,371300
2021-01-07,138.47999572753906,140.75,138.22000122070312,139.33999633789062,138.59091186523438,381000
2021-01-08,139.38999938964844,139.38999938964844,136.52999877929688,138.61000061035156,137.86483764648438,188700
2021-01-11,137.3300018310547,138.89999389648438,137.27999877929688,137.80999755859375,137.0691375732422,183200
2021-01-12,139.24000549316406,141.32000732421875,138.8699951171875,141.1699981689453,140.41107177734375,353400
2021-01-13,140.7100067138672,141.47999572753906,139.75,140.35000610351562,139.59548950195312,333800
2021-01-14,140.3000030517578,141.16000366210938,138.58999633789062,139.1300048828125,138.38204956054688,328100
2021-01-15,138.00999450683594,140.19000244140625,137.52999877929688,140.1699981689453,139.4164581298828,306100
2021-01-19,141.38999938964844,143.3699951171875,140.17999267578125,142.97999572753906,142.2113494873047,321400
2021-01-20,142.44000244140625,143.6699981689453,141.9600067138672,142.00999450683594,141.24656677246094,277200
2021-01-21,141.66000366210938,142.60000610351562,137.1300048828125,137.7100067138672,136.96969604492188,262100
2021-01-22,136.8800048828125,137.47000122070312,134.72000122070312,134.89999389648438,134.17478942871094,305300
2021-01-25,133.69000244140625,134.8800048828125,132.4600067138672,132.72999572753906,132.01644897460938,340100
2021-01-26,133.47000122070312,133.8300018310547,129.25999450683594,130.47000122070312,129.7686004638672,455900
2021-01-27,129.64999389648438,131.39999389648438,128.0,130.7899932861328,130.08688354492188,626100
2021-01-28,131.9600067138672,134.97999572753906,131.5399932861328,133.5,132.78231811523438,452900
2021-01-29,132.94000244140625,136.0399932861328,132.4199981689453,135.47000122070312,134.74172973632812,632600
2021-02-01,135.8300018310547,136.1300048828125,130.25999450683594,134.49000549316406,133.76699829101562,673100
2021-02-02,136.0500030517578,136.2899932861328,133.3800048828125,133.50999450683594,132.79225158691406,697200
2021-02-03,133.5,134.5,131.58999633789062,133.25,132.53366088867188,409300
